prev_year_access_to_exercise_opportunities,prev_year_adult_obesity,prev_year_air_pollution_particulate_matter,prev_year_alcohol_impaired_driving_deaths,prev_year_dentists,prev_year_diabetes_monitoring,prev_year_drinking_water_violations,prev_year_driving_alone_to_work,prev_year_flu_vaccinations,prev_year_injury_deaths,prev_year_long_commute_driving_alone,prev_year_mental_health_providers,prev_year_preventable_hospital_stays,prev_year_primary_care_physicians,prev_year_severe_housing_problems,prev_year_social_associations,prev_year_uninsured,prev_year_violent_crime,coastline_flag,Top_Marginal_Personal_Income_Tax_Rate,"Property_Tax_Burden_(per $1,000 of personal income)","Sales_Tax_Burden(per $1,000 of personal income)","Remaining_Tax_Burden(per $1,000 of personal income)",Estate_Inheritance_Tax_Levied_Flag,Recently_Legislated_Tax_Changes,Debt_Service_as_a_Share_of_Tax_Revenue,"Public_Employees_Per_10,000_of_Population_(full-time equivalent)","State_Liability_System_Survey_(tort litigation treatment, judicial impartiality, etc.)",State_Minimum_Wage_(federal floor is $7.25),Average Workers_Compensation_Costs_(per $100 of payroll),Tax_Expenditure_Limits,GPT_PCA_dim0,GPT_PCA_dim1,GPT_PCA_dim2,GPT_PCA_dim3,GPT_PCA_dim4,GPT_PCA_dim5,GPT_PCA_dim6,GPT_PCA_dim7,GPT_PCA_dim8,GPT_PCA_dim9,GPT_OH_Government_Support,GPT_OH_Large_Customer_Base,GPT_OH_Low_Cost_of_Living,GPT_OH_Natural_Resources,GPT_OH_Supportive_Community,GPT_OH_Limited_Financing,GPT_OH_Limited_Tech_n_Infra,GPT_OH_Low_Pop_Bad_Weather,GPT_OH_Tough_Labor_Market,GPT_OH_Unfavorable_Location,GPT_OH_Various_Downsides,pop_10yr_pct_chg,Prev_Yr_Agri_Pct_GDP,Prev_Yr_Mine_Pct_GDP,Prev_Yr_Retl_Pct_GDP,Prev_Yr_Manu_Pct_GDP,Prev_Yr_Info_Pct_GDP,Prev_Yr_FinS_Pct_GDP,Prev_Yr_EduS_Pct_GDP,Prev_Yr_EntS_Pct_GDP,Prev_Yr_Gvmt_Pct_GDP,Prev_Yr_GoTr_Pct_GDP,two_yrs_prior_pct_it_workers,health_social_pca_0,health_social_pca_1,health_social_pca_2,health_social_pca_3,health_social_pca_4,health_social_pca_5,population_2020,prev_yr_rent_50_2,gpt_ae_pca_0,gpt_ae_pca_1,gpt_ae_pca_2,microbusiness_density
-1.2815004567522796,0.25225131275297047,0.6381130653757309,-0.4352760926605213,1.1946835007928813,0.035444384083019864,1.2647778236595693,0.029714275487252393,0.6806232154100937,-1.1615686334264093,1.0432640579831791,0.0242438283770802,0.07281038976144777,0.6723856710901753,-0.35403172921085596,0.5338882658167743,0.14843870402688394,-0.9868107291107028,-0.29116651561033124,-0.10266708498145101,-0.7079980617886771,0.15063213211207963,0.1305490747310989,-0.5900631545322969,-0.03170018457001524,0.3375103489008377,-0.7178987285207958,0.24159761293663945,-0.8073492622712001,-1.611448269821907,0.07765719494740642,0.5868065898588868,-0.538807889221219,2.085158531997122,-1.3426848583767708,0.6830566208371455,0.5841538716402018,2.116729980132626,-0.9691168997144723,0.05144364135346763,1.0943772792510367,-1.5317288518698615,0.8314788318229247,0.21922077000936488,-0.44915605863267904,1.7058473741171944,0.674417388181304,-0.889043802704478,1.5058798029427176,-0.9049732216444674,-0.6445297867229267,1.5375816311301862,-0.3582404060145345,0.2383801179398734,-0.31525137462341524,0.07933552877211936,0.45518158828733535,-0.6583933712492722,-0.1964165308282104,-0.7750076198140969,-0.2219650652570446,0.331633520525385,-0.5339475899897805,-0.211705048164715,1.3584533814010278,-1.9836994096495482,0.011464334569393672,-0.5485341013684085,-0.10853479080677883,-0.040512059516910406,-0.260969315530276,-0.3265022014651616,3.467616093649937,-0.7810442151813436,-1.705426477538207,1.19489207
0.9817090493460239,-0.43603127439515876,-1.7443809847492662,0.7023354725015994,-0.7282866979004575,-0.29525554481858796,1.2647778236595693,0.7233240394154925,0.2768937054174096,0.4876484352914474,-1.840960603411627,-0.6592690696738239,-0.05719257572050682,-0.6142968842222587,-0.5940029467341393,0.4480639363126248,0.35372104680899924,-0.2932520445727375,-0.29116651561033124,-1.5707618947494275,0.573032156029674,0.08681057553889633,-0.8758654197231668,-0.5900631545322969,0.39851135283559724,-2.360979396903702,4.936444071120179,1.4293376729130314,-0.8073492622712001,0.22745522568682117,-0.9827272698300885,0.07339112613964134,-0.7417158914274858,-0.661916511077971,-0.8867862052041727,1.7743129184501822,1.0618135317343274,-0.9972183392192809,0.2759728287095559,-0.5868788408768365,-1.5149587444042838,-1.5317288518698615,0.8314788318229247,0.21922077000936488,2.2255095921799724,-0.5859850840348991,0.674417388181304,-0.889043802704478,-0.6637987407224509,1.1045643041860727,-0.6445297867229267,1.5375816311301862,0.5896494484140602,-0.6470789110604293,-0.32541627870115475,0.21942169018750568,-0.4931173356659016,-0.2675093292255518,-0.2883311747381828,-1.3578322800002642,-0.9522436819332541,-0.5959812089399875,2.2719845989710197,0.391528013872348,-1.3498491995499622,0.24730862947762586,0.5606998350585339,0.8951298897005289,-0.17918207177442427,-0.8880992342150672,-0.08254465387797809,-0.1137096113994745,-1.8633703509538984,-0.06242452473521309,-1.3451313012603254,5.784670019999999
1.5910346856032593,-2.845020329413614,-0.01707279840864466,-1.3052143483727323,-0.9948802936283977,-0.12990558036778221,-0.8163445207317017,-6.6289394582238765,-0.328700559571618,-1.0491220151047373,1.684202871626469,-0.7154482119793777,-0.9049202464674191,-0.9193865622860317,2.525622881068545,-0.5131685541338499,-1.2885376954479397,2.726395766569481,3.4330909059973242,2.2462846106473155,-0.021776596134271586,-0.08251192149199875,0.17885697046490465,-0.5900631545322969,1.4663578474673855,0.3375103489008377,-0.7554595135976149,-2.2187210827287287,2.693832512605584,2.203590325337995,1.1380416597249015,1.5673425065027036,0.7473027075930485,-0.6611651014515505,0.7987658818606863,-2.300659579571899,0.9708423745651845,0.9242050307916179,0.8236244277227147,-1.7173444344744717,-0.853367756872632,-1.5317288518698615,-1.2021967109869016,0.21922077000936488,-0.44915605863267904,-0.5859850840348991,-1.482169846730085,-0.889043802704478,-0.6637987407224509,1.1045643041860727,1.5508997993020424,-0.6501125511872807,0.6410153914747463,-0.654675795008001,-0.32541627870115475,-1.2326909586305221,-0.87628461009502,6.463646377488006,0.6074718627336078,-0.5124162894005491,0.7160372468292866,-0.7658785591228161,-0.5339475899897805,5.82062557220592,-6.248363695710164,3.9811249404213096,2.5565372022438715,-0.010411255467343793,0.828278781114466,1.2852248117237048,2.1100690910303928,9.57864965223763,0.7403154731310968,-1.8229762365375057,-0.4380737952715994,18.010630799999994
-0.4980817815644056,1.8008871338362644,1.233736577906979,-1.3052143483727323,3.148246407192705,0.36614431298463135,-0.8163445207317017,0.8620459922011442,-0.328700559571618,0.0003797558975351684,0.9631467062777678,3.970828575342232,0.6524069442018287,0.08431426264840994,0.12591070583571132,-0.6504874813404891,1.3801327607195866,0.9071379863583563,-0.29116651561033124,0.1909518769721478,-0.2885013628941048,-0.4419966074960529,-1.3294228852238912,-0.5900631545322969,-0.43118232644665544,-0.20218760026006957,-0.66155755090557,-0.5502290937142805,-0.8073492622712001,0.7763816422565935,-0.9827272698300885,-0.363710097966598,-1.1110519456238175,-0.14402829402918926,-0.8309715136775209,-0.3236289817002668,0.10309507348529012,-0.24399830054311028,-1.2566028425243534,-1.684069782662676,-1.012496011545099,-1.5317288518698615,0.8314788318229247,0.21922077000936488,-0.44915605863267904,1.7058473741171944,0.674417388181304,1.1243553060399902,-0.6637987407224509,-0.9049732216444674,-0.6445297867229267,-0.6501125511872807,-0.9177082554289719,0.33967190390749613,-0.32541627870115475,0.6328467031451096,-0.7560438336005266,-0.6583933712492722,1.350083827022112,-0.11319207161735048,-0.09538343836650157,0.4283633987316682,-0.5339475899897805,-0.41278273551040273,3.29726687310321,0.6802510396948515,-0.5231537799329168,-0.5307910276397246,-2.1405196244826743,0.42708633228294135,-0.2523165118929719,-0.3265022014651616,-2.5595278593333615,-0.7415544354015571,0.3265759369894672,0.886403853
-0.0628491842378084,-0.09188998082109369,-1.1487574722180163,-0.1676027832106103,0.08023486291378724,1.1928941352386637,-0.8163445207317017,0.1684362282729072,1.0843527254027785,-0.7492643662469451,-0.639200327830458,-0.5609555706391048,1.4681755526010938,0.05159450007345457,-1.3139165993039919,0.465228802213455,-1.4938200382300573,-0.7894132573575896,-0.29116651561033124,1.3654277247865283,0.073392804211959,-0.5071206448156279,1.5932048066713036,1.694904915304695,0.2755937707197079,-0.7418855494209817,0.015981226057032748,0.7506290672122412,0.58408813987338,0.6940426797711261,-0.9827272698300885,1.6361774102507416,0.6650852425800267,0.13473566127031766,-1.6888934244693048,0.44623226431226415,-1.2352745065208226,0.3356486606272288,-0.485991259333905,1.1105477503506556,0.2436970951580865,-1.5317288518698615,-1.2021967109869016,0.21922077000936488,-0.44915605863267904,-0.5859850840348991,-1.482169846730085,-0.889043802704478,-0.6637987407224509,-0.9049732216444674,1.5508997993020424,-0.6501125511872807,-0.7765192896137763,1.6412713535914487,-0.32541627870115475,-1.2668583150732995,-0.9612547588177952,-0.4563261969827726,0.23543639928848223,0.2646832575143403,-0.6893433799298185,-0.6121028553077011,-0.5339475899897805,0.8942222322365683,-3.6924653654844093,-0.4089925724487152,-2.0438647988727965,0.36280655175732623,-0.25432565239685956,-0.5443082947411785,-0.29085371635437385,-0.6010732854208869,0.79575104329441,0.31352188617209625,0.2338017145483836,3.28638502
-0.0628491842378084,-0.43603127439515876,0.6381130653757309,-0.5021944200229996,-0.32184072408572906,0.20079434853382927,1.2647778236595693,0.1684362282729072,-0.5305653145679603,0.3377196108625513,0.24209054092906554,-0.4158261196830909,-0.4639935218744564,0.5751107012727404,-0.5940029467341393,1.1346585723458211,-0.8779730098837027,-0.9014496602444917,-0.29116651561033124,0.48457083892574393,-0.0919014174420208,-0.8327408314135029,1.7166583179910293,1.694904915304695,0.0758526997813879,0.3375103489008377,-1.427219708240705,-0.40883146752661537,-0.8073492622712001,0.5293647548001974,-0.9827272698300885,1.6597462786762278,0.6120090739866556,-0.4362614260707894,-0.6087258440218793,0.5472728384920021,-0.2668025996300015,-1.5553006004138585,-0.23290696922601228,-0.09600413177414055,-1.3142043561100556,-1.5317288518698615,-1.2021967109869016,0.21922077000936488,-0.44915605863267904,-0.5859850840348991,-1.482169846730085,-0.889043802704478,-0.6637987407224509,-0.9049732216444674,1.5508997993020424,-0.6501125511872807,-0.5010907335613699,-0.38287616932821306,-0.3029082768147315,0.7660993932719407,0.5473661835997804,0.14325017256208675,-0.22559578286312335,0.05759903759471333,0.0701463814134389,-0.5190933570324298,1.0755034337185811,-0.513321579183247,-0.14275675052060469,-2.0250045795209806,-0.5879423318221085,-0.9366753403093251,0.9361767886896006,0.22466144798634116,-0.1746198600771919,-0.5598876228275281,2.894445949309318,1.2460617284969864,-0.469499139069358,2.089352109999999
0.5899997117520864,-1.124313861543288,1.233736577906979,-0.7698677294729106,-0.34806304497700186,0.36614431298463135,1.2647778236595693,0.5846020866298469,1.589014612893633,-0.7117821601397212,0.7227946511615339,-0.3549653821854077,-0.5685375732828616,-0.9901319948805298,-0.8339741642574252,0.018942288791877007,-0.8779730098837027,-0.33059751220170486,-0.29116651561033124,-0.10266708498145101,-0.7079980617886771,0.15063213211207963,0.1305490747310989,-0.5900631545322969,-0.03170018457001524,0.3375103489008377,-0.7178987285207958,0.24159761293663945,-0.8073492622712001,-1.611448269821907,0.07765719494740642,1.6375749264223487,0.24614645209807967,-0.28021681434747786,-0.21446917815181293,0.072737125960614,-0.30778171005154764,0.05231586575175571,-0.11660496247818708,-0.28855520654986316,0.10981709478779389,0.6525966496305612,0.8314788318229247,0.21922077000936488,-0.44915605863267904,-0.5859850840348991,-1.482169846730085,-0.889043802704478,-0.6637987407224509,1.1045643041860727,1.5508997993020424,-0.6501125511872807,2.0718809264024407,-0.5255287678992819,-0.32541627870115475,0.34242417338150316,-0.11075166641341283,0.4844455651760123,-0.6297284235466502,-0.4227509570642155,-0.15705141044138146,-0.7299148864563781,1.8745718242240519,0.5926057012180362,-5.670423498531333,1.0982310336321217,0.8252097497865187,-0.6019379004890321,-0.2114807592092149,-0.6131454692460849,-0.11454412247281971,0.3359005385780257,0.02492179714548157,0.31182072057989524,-0.8454856950750342,8.439815710000001
0.7640927506827272,-0.7801725679692239,-0.19575985216801986,0.5015804904141669,-0.6539901220418513,1.027544170787858,1.2647778236595693,0.029714275487252393,1.3871498578972918,-1.3864618700697535,-0.9596697346521036,-0.39241814372244355,-0.6394975252750951,-0.21635382587820695,-0.11406051168757499,0.001777422891046862,-1.0832553526658204,-0.7253924557079313,-0.29116651561033124,0.7781898008793368,0.37142329476989366,-0.4654412609310999,-0.6450610289949891,-0.5900631545322969,-1.0995466792018036,-1.2815834985818886,-0.7886863619347977,0.8920266933999064,-0.8073492622712001,1.0508448505414762,0.07765719494740642,-0.6746277070743913,0.12667333061491162,-0.1125154623566159,1.6862973239948589,1.4122781382234237,-1.1937484469411932,-0.7263767926336099,1.597073782702134,0.5735537104748986,0.5802096548858717,0.6525966496305612,0.8314788318229247,0.21922077000936488,-0.44915605863267904,-0.5859850840348991,0.674417388181304,1.1243553060399902,-0.6637987407224509,1.1045643041860727,-0.6445297867229267,-0.6501125511872807,0.023514477947978316,-0.3870966604101974,-0.3159774392003966,0.36975805853572613,-0.026583122867267207,-0.35694889816318276,2.826553979988649,0.03411526007805394,-0.21871938251626152,-0.5054519639520565,0.15904977522735264,-0.01062736081902675,-4.818741742252375,0.3891575185277458,-1.3607756231498613,-0.26697311236543825,0.7163201577413598,1.012620747368475,-0.10984242168956997,-0.13773458124560045,-0.295469062452902,1.5586406212203199,1.7453096557702161,2.62147802
0.3723834130887878,-0.09188998082109369,0.6976754166288546,-0.2345211105730881,-0.6583605088570633,0.035444384083019864,1.2647778236595693,0.1684362282729072,1.0843527254027785,0.3377196108625513,0.40232524433988814,-0.3456021918011487,0.583613708300961,-0.5612378097763852,-0.11406051168757499,-0.3071901633238909,-0.6726906671015875,-0.6507015204499965,-0.29116651561033124,0.48457083892574393,-1.1350081343947938,-0.4081321080898737,0.6350982079508413,1.694904915304695,0.12962914195708947,0.3375103489008377,0.07665634041189152,-0.43711099276415083,-0.8073492622712001,-0.6233807199963218,-0.9827272698300885,-0.7179654979023846,0.2858122300046748,-0.48480073444891686,1.4888938101600588,1.1377334809376165,-1.0591877412494302,-0.3956332305193016,0.08826156660564097,1.7510589303998492,0.026281278222251875,0.6525966496305612,0.8314788318229247,0.21922077000936488,-0.44915605863267904,-0.5859850840348991,0.674417388181304,1.1243553060399902,-0.6637987407224509,1.1045643041860727,-0.6445297867229267,-0.6501125511872807,-0.1531918454284605,2.4372559716536855,-0.31742956835435937,0.9574365893514928,0.15698446258099202,-0.3171979786353468,-0.6355642739536331,-0.3907276240869537,-0.1375773139966827,-0.8936116034208554,-0.5339475899897805,-0.312243891837559,1.5526649566173547,-0.5398649055629425,0.001651261102621211,-0.9085840019150105,-0.14527421684675434,-0.4617916924936555,-0.2525146251010495,0.2363685206440753,-0.5018713799066917,-0.16357620963362587,0.8957680432558609,2.64284796
0.4594299325541082,0.5963926063270355,-0.07663514966176885,0.10007052623930048,-0.6102862538897299,-0.12990558036778221,-0.8163445207317017,0.30715818105855275,0.7815555929082638,0.18779078643365527,-1.119904438062926,-0.12088562257893368,-0.11461055214170343,-0.6408264214451955,-0.5940029467341393,0.13909635009768617,0.14843870402688394,-0.16521044127342083,-0.29116651561033124,0.1909518769721478,-0.7656005935771856,-0.05515982581777713,-1.2462259536823386,-0.5900631545322969,0.8748169835346681,1.4169062472226455,-0.3220658396343317,-1.0309810227523468,0.954535759924861,0.8038279630850801,2.1984261245023964,-0.601177526874705,-1.041581878038127,0.1779175198320868,0.9116669772998757,-0.3933000782598857,0.06538464729657228,-2.0784291756650863,-0.3243686625253709,-0.3801836583675028,-0.4099147389449688,0.6525966496305612,0.8314788318229247,0.21922077000936488,-0.44915605863267904,-0.5859850840348991,0.674417388181304,1.1243553060399902,-0.6637987407224509,1.1045643041860727,-0.6445297867229267,-0.6501125511872807,-0.5958848090562282,0.43758729700953153,-0.32541627870115475,1.6510339251398667,-0.19331699960629858,-0.3470111682812238,-0.5319779292296968,0.6852563639490473,-0.3193355474805394,0.12453237103244795,-0.5339475899897805,0.6931445448908803,1.0867354889424188,-0.4358112359151561,0.2851695094437012,-0.2842558225418657,-1.0832339308643781,0.3752131669961791,-0.2678279389873846,-0.5839125926736541,-0.11929648029890283,-0.7789769846195432,-0.4129673626774354,1.85185188
